time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,ctrl_callback_time_history,metadata
31.209564685821533,0.48674169182777405,0.2675006091594696,-0.7618610262870789,0.00018291433222915744,-0.7043102557836292,-0.1653358074503156,-0.09105907483178476,-0.001081702441880921,0.011725218437869197,0.5998854217703447,-0.7,0.0,0.0037114620208740234,0.005141735076904297,0
31.219319343566895,0.4863075613975525,0.2697966992855072,-0.7618283629417419,0.00013934091681786742,-0.7044910989193613,-0.16044922992590946,-0.0922095753921616,-0.0007881740238149203,0.008896854695188349,0.5999340346875919,-0.7,0.0,0.0026025772094726562,0.003568410873413086,0
31.22921633720398,0.48588815331459045,0.2720339298248291,-0.7617509365081787,0.00012658027820216492,-0.7047184321007959,-0.15225410393491343,-0.09078769409731645,-0.0006945146214616283,0.0060270188557162655,0.5999697284394545,-0.7,0.0,0.001968860626220703,0.0027773380279541016,0
31.239230155944824,0.48548248410224915,0.2742142379283905,-0.7616297006607056,0.00011725184877320209,-0.7049221082510123,-0.14378063504218652,-0.08928865226252793,-0.0006229701561154729,0.0031231670928469923,0.5999918714676976,-0.7,0.0,0.0018928050994873047,0.002717733383178711,0
31.249056816101074,0.4848875403404236,0.27837637066841125,-0.7612669467926025,0.0001103698741577691,-0.7053951317827073,-0.14038159036388462,-0.08828505220685529,-0.000566079854286576,0.00027351687740630914,0.5999999376570949,-0.7,0.0,0.0014257431030273438,0.002002716064453125,0
31.259134769439697,0.4846954345703125,0.2803589403629303,-0.761025607585907,0.00013039354109292185,-0.705657723205558,-0.12510374688401682,-0.08031693174206087,-0.0006891761772184956,-0.0026490121229719218,0.5999941522504801,-0.7,0.0,0.001711130142211914,0.0023927688598632812,0
31.269055128097534,0.48451364040374756,0.28228890895843506,-0.7607448101043701,0.0001604299184856928,-0.7059223808640557,-0.10904798624572438,-0.0719774489919888,-0.0008778547546426057,-0.005525778847501989,0.5999745542672026,-0.7,0.0,0.001760721206665039,0.0025107860565185547,0
31.279117345809937,0.4841793477535248,0.2859928607940674,-0.7600733637809753,0.00027169656330806126,-0.7064714434327839,-0.09349697777577377,-0.060727729614366524,-0.001590552942599569,-0.008443552640697861,0.5999405857406246,-0.7,0.0,0.0016896724700927734,0.0024404525756835938,0
31.28939652442932,0.4840291738510132,0.28776708245277405,-0.7596837282180786,0.00032120895099494644,-0.7067650357115389,-0.07195402175725112,-0.04867338955154585,-0.0019083113778469,-0.011424032568722476,0.5998912330413478,-0.7,0.0,0.0020186901092529297,0.002897977828979492,0
31.29924201965332,0.48388907313346863,0.28948965668678284,-0.7592577934265137,0.0003691161190551515,-0.7071113739442664,-0.05092387283467291,-0.037096482674067156,-0.002215567435068645,-0.014278501232815065,0.599830079608004,-0.7,0.0,0.0019063949584960938,0.0025680065155029297,0
31.309199333190918,0.48375827074050903,0.29116198420524597,-0.7587960362434387,0.00042660922037773705,-0.7074609783579248,-0.029208039279828173,-0.02464294407153913,-0.0025868227320321943,-0.017165059878554437,0.599754417006966,-0.7,0.0,0.0016667842864990234,0.002390623092651367,0
31.319332599639893,0.4837099611759186,0.2943221628665924,-0.7577771544456482,0.0005475386323065946,-0.7081226015801981,-0.003604784512487103,-0.0029807542158310674,-0.003384530868975418,-0.0201022175340066,0.5996631561553665,-0.7,0.0,0.0018219947814941406,0.0027980804443359375,0
31.329079151153564,0.48379066586494446,0.2958119809627533,-0.7572231292724609,0.0006034351943522316,-0.7084499299551376,0.019978017829095737,0.013881363626653286,-0.0037564205043729023,-0.022926830616551003,0.5995618070206606,-0.7,0.0,0.0016224384307861328,0.002232789993286133,0
31.339205265045166,0.4838787615299225,0.2972518503665924,-0.7566378116607666,0.0006704497795599068,-0.7087891705906614,0.04517552218813554,0.02963268472878274,-0.004195566829560234,-0.025860903575221902,0.5994424189747277,-0.7,0.0,0.001631021499633789,0.002360105514526367,0
31.349101066589355,0.4839724600315094,0.2986418604850769,-0.7560228705406189,0.0007262999258357988,-0.7091107387535999,0.06968799280309852,0.04457364873470106,-0.004561638804479768,-0.028727644860316467,0.5993118740862553,-0.7,0.0,0.001631021499633789,0.002295255661010742,0
31.359070301055908,0.48417767882347107,0.30127450823783875,-0.7547104358673096,0.0008441354870675803,-0.7097727780639489,0.09708687233830517,0.06523156762198172,-0.00533902499411711,-0.03161499446403535,0.5991664978326466,-0.7,0.0,0.001605987548828125,0.002223968505859375,0
31.3692889213562,0.4842891991138458,0.30252134799957275,-0.754014790058136,0.000899751007019698,-0.710076894355591,0.1202910848664155,0.07959295740717327,-0.0057038396286769304,-0.03457381035253247,0.5990030481038532,-0.7,0.0,0.0016884803771972656,0.0024704933166503906,0
31.379154443740845,0.4844062030315399,0.3037227392196655,-0.7532954216003418,0.0009414474483614906,-0.7103289008174863,0.1428719458061864,0.09475114160329422,-0.005982337534288266,-0.03742958689707665,0.5988313836337523,-0.7,0.0,0.0016379356384277344,0.0022339820861816406,0
31.38947367668152,0.48472732305526733,0.30484333634376526,-0.7525693774223328,0.0009752716245691401,-0.7105334908143305,0.16738259803012975,0.11270950573783335,-0.006216222820080995,-0.040415787544222405,0.5986372558713501,-0.7,0.0,0.0015993118286132812,0.002292156219482422,0
31.399235010147095,0.48538050055503845,0.306945264339447,-0.7510404586791992,0.001072848000803586,-0.7111478740038463,0.19076256555209398,0.133193932619164,-0.006871140172259782,-0.043239618045770305,0.5984399179794542,-0.7,0.0,0.0017306804656982422,0.002523183822631836,0
31.409035682678223,0.4857121706008911,0.30792903900146484,-0.7502437829971313,0.0010954052034830729,-0.7114062418123713,0.21078089394038121,0.1481544739165596,-0.007030742048731589,-0.04607386049424756,0.5982283839631455,-0.7,0.0,0.0015392303466796875,0.00209808349609375,0
31.41927742958069,0.4860474467277527,0.3088698089122772,-0.7494292259216309,0.0011332286269974167,-0.7116079602133817,0.23014702460521655,0.16227569679162537,-0.007286184256183187,-0.04903455094853792,0.5979929872609504,-0.7,0.0,0.0028586387634277344,0.0036110877990722656,0
31.429052591323853,0.4838583469390869,0.31291645765304565,-0.7506438493728638,0.0011490313641373138,-0.710965320806678,0.21404164145408788,0.14859656827510068,-0.007366402694363338,-0.05185924106910695,0.597754647924829,-0.7,0.0,0.002067089080810547,0.0029535293579101562,0
31.439179182052612,0.47965240478515625,0.32068362832069397,-0.7528663873672485,0.0011149931286261903,-0.709766646599516,0.16067203185378326,0.10977042341567654,-0.007108463851924439,-0.05478426070827541,0.5974936692372963,-0.7,0.0,0.002399444580078125,0.003274679183959961,0
31.4493145942688,0.477632611989975,0.324410080909729,-0.7538819909095764,0.0010954280181408242,-0.7090889466966712,0.14279277599789744,0.0947558636407102,-0.006962459209567757,-0.05771051429368897,0.5972181314561354,-0.7,0.0,0.0025014877319335938,0.0035817623138427734,0
31.459275484085083,0.4757961630821228,0.3280128240585327,-0.7548485994338989,0.0010728869300871467,-0.7085151393304151,0.12452700101690709,0.08029819134832995,-0.006800682611992005,-0.06058503158946487,0.5969333747976431,-0.7,0.0,0.003339052200317383,0.004222393035888672,0
31.46934199333191,0.47400718927383423,0.3315180838108063,-0.7557392716407776,0.0010403636323080732,-0.7079493769720928,0.10611559590837796,0.06550825145066326,-0.0065748824407057,-0.0634886017119274,0.5966315424553619,-0.7,0.0,0.0022928714752197266,0.003261566162109375,0
31.479268550872803,0.47226467728614807,0.3349279463291168,-0.7565718293190002,0.0009970025730422797,-0.7074262405723659,0.08662532057096947,0.05023881480798099,-0.006280389885239875,-0.06635033297911522,0.5963200762288324,-0.7,0.0,0.0020236968994140625,0.002852201461791992,0
